image_a,off_a,image_b,off_b,len,delta
4G0907379_0190,0xddee4,4G0907379H_0361,0xec2d8,25,0xe3f4
4G0907379_0190,0xde11a,4G0907379H_0361,0xec5ca,25,0xe4b0
4G0907379_0190,0xdf712,4G0907379H_0361,0xedbba,25,0xe4a8
4G0907379_0190,0xe1eda,4G0907379H_0361,0xf3296,25,0x113bc
4G0907379_0190,0xe58be,4G0907379H_0361,0xf6daa,25,0x114ec
4G0907379_0190,0xe5f8e,4G0907379H_0361,0xf7458,25,0x114ca
4G0907379_0190,0xe7146,4G0907379H_0361,0xf85bc,25,0x11476
4G0907379_0190,0xe759e,4G0907379H_0361,0xf8a06,25,0x11468
4G0907379_0190,0xe75ea,4G0907379H_0361,0xf8a52,25,0x11468
4G0907379_0190,0xe7cdc,4G0907379H_0361,0xf913c,25,0x11460
4G0907379_0190,0xecb2e,4G0907379H_0361,0xfd2d6,25,0x107a8
4G0907379_0190,0xecf4c,4G0907379H_0361,0xfd6f8,25,0x107ac
4G0907379_0190,0xed430,4G0907379H_0361,0xfdbd8,25,0x107a8
4G0907379_0190,0xed58a,4G0907379H_0361,0xfdd32,25,0x107a8
4G0907379_0190,0xedd6c,4G0907379H_0361,0xfe510,25,0x107a4
4G0907379_0190,0xf0442,4G0907379H_0361,0xff8ba,25,0xf478
4G0907379_0190,0xf0479,4G0907379H_0361,0xff8f1,25,0xf478
4G0907379_0190,0xf2114,4G0907379H_0361,0x106038,25,0x13f24
4G0907379_0190,0xf287e,4G0907379H_0361,0x105a52,25,0x131d4
4G0907379_0190,0xf486c,4G0907379H_0361,0x101d44,25,0xd4d8
4G0907379_0190,0xf4f20,4G0907379H_0361,0x1025b4,25,0xd694
4G0907379_0190,0xf55be,4G0907379H_0361,0x102daa,25,0xd7ec
4G0907379_0190,0xf7fb8,4G0907379H_0361,0x1075c2,25,0xf60a
4G0907379_0190,0xfb0b8,4G0907379H_0361,0x10aa98,25,0xf9e0
4G0907379_0190,0xfb1de,4G0907379H_0361,0x10abbe,25,0xf9e0
4G0907379_0190,0xfb1e8,4G0907379H_0361,0x10b12c,25,0xff44
4G0907379_0190,0xfb284,4G0907379H_0361,0x10ac64,25,0xf9e0
4G0907379_0190,0xfb36c,4G0907379H_0361,0x10ad4c,25,0xf9e0
4G0907379_0190,0xfb53c,4G0907379H_0361,0x10af1c,25,0xf9e0
4G0907379_0190,0xfc15a,4G0907379H_0361,0x10cbb2,25,0x10a58
4G0907379_0190,0xfc2a6,4G0907379H_0361,0x10ccf6,25,0x10a50
4G0907379_0190,0xfc862,4G0907379H_0361,0x10d28c,25,0x10a2a
4G0907379_0190,0xfec22,4G0907379H_0361,0x1103e6,25,0x117c4
4G0907379_0190,0xfec8a,4G0907379H_0361,0x110450,25,0x117c6
4G0907379_0190,0x100148,4G0907379H_0361,0x10fd5c,25,0xfc14
4G0907379_0190,0x10030e,4G0907379H_0361,0x10ff2a,25,0xfc1c
4G0907379_0190,0x101454,4G0907379H_0361,0x111924,25,0x104d0
4G0907379_0190,0x10232c,4G0907379H_0361,0x122232,25,0x1ff06
4G0907379_0190,0x1023be,4G0907379H_0361,0x1144d2,25,0x12114
4G0907379_0190,0x10413c,4G0907379H_0361,0x120356,25,0x1c21a
4G0907379_0190,0x1043d8,4G0907379H_0361,0x115898,25,0x114c0
4G0907379_0190,0x1047fe,4G0907379H_0361,0x115c8e,25,0x11490
4G0907379_0190,0x106512,4G0907379H_0361,0x116eae,25,0x1099c
4G0907379_0190,0x1067a8,4G0907379H_0361,0x117140,25,0x10998
4G0907379_0190,0x10731c,4G0907379H_0361,0x116604,25,0xf2e8
4G0907379_0190,0x1079c0,4G0907379H_0361,0x114efc,25,0xd53c
4G0907379_0190,0x108b76,4G0907379H_0361,0x1181fe,25,0xf688
4G0907379_0190,0x108bb8,4G0907379H_0361,0x118240,25,0xf688
4G0907379_0190,0x108bf0,4G0907379H_0361,0x118278,25,0xf688
4G0907379_0190,0x108f2e,4G0907379H_0361,0x1185ae,25,0xf680
4G0907379_0190,0x1090f8,4G0907379H_0361,0x118628,25,0xf530
4G0907379_0190,0x10a7be,4G0907379H_0361,0x1196ca,25,0xef0c
4G0907379_0190,0x10a7e8,4G0907379H_0361,0x1196f4,25,0xef0c
4G0907379_0190,0x10b0e4,4G0907379H_0361,0x11a878,25,0xf794
4G0907379_0190,0x10c28a,4G0907379H_0361,0x11c22e,25,0xffa4
4G0907379_0190,0x10c5e8,4G0907379H_0361,0x11c588,25,0xffa0
4G0907379_0190,0x10c604,4G0907379H_0361,0x11c5a4,25,0xffa0
4G0907379_0190,0x10c63c,4G0907379H_0361,0x11c5dc,25,0xffa0
4G0907379_0190,0x10d5a6,4G0907379H_0361,0x11dbee,25,0x10648
4G0907379_0190,0x10d61a,4G0907379H_0361,0x11dc62,25,0x10648
4G0907379_0190,0x10d834,4G0907379H_0361,0x11de7c,25,0x10648
4G0907379_0190,0x10dee2,4G0907379H_0361,0x120864,25,0x12982
4G0907379_0190,0x10e116,4G0907379H_0361,0x11f996,25,0x11880
4G0907379_0190,0x10e156,4G0907379H_0361,0x11f9d6,25,0x11880
4G0907379_0190,0x10e20c,4G0907379H_0361,0x11fa8c,25,0x11880
4G0907379_0190,0x10e5d6,4G0907379H_0361,0x11fe56,25,0x11880
4G0907379_0190,0x10f1ca,4G0907379H_0361,0x11edae,25,0xfbe4
4G0907379_0190,0x10f252,4G0907379H_0361,0x11ee36,25,0xfbe4
4G0907379_0190,0x10f298,4G0907379H_0361,0x11ee7c,25,0xfbe4
4G0907379_0190,0x10f2f0,4G0907379H_0361,0x11eed4,25,0xfbe4
4G0907379_0190,0x10f322,4G0907379H_0361,0x11ef06,25,0xfbe4
4G0907379_0190,0x10f37a,4G0907379H_0361,0x11ef62,25,0xfbe8
4G0907379_0190,0x10f48c,4G0907379H_0361,0x11f078,25,0xfbec
4G0907379_0190,0x10f58c,4G0907379H_0361,0x11f178,25,0xfbec
4G0907379_0190,0x10f6b0,4G0907379H_0361,0x11f2b0,25,0xfc00
4G0907379_0190,0x10fa44,4G0907379H_0361,0x121e52,25,0x1240e
4G0907379_0190,0x10fcc2,4G0907379H_0361,0x1215da,25,0x11918
4G0907379_0190,0x11027a,4G0907379H_0361,0x12213e,25,0x11ec4
4G0907379_0190,0x1117d4,4G0907379H_0361,0x1236a8,25,0x11ed4
4G0907379_0190,0x113ac8,4G0907379H_0361,0x120b14,25,0xd04c
4G0907379_0190,0x1140d4,4G0907379H_0361,0x11e9c8,25,0xa8f4
4G0907379_0190,0x114594,4G0907379H_0361,0x12684c,25,0x122b8
4G0907379_0190,0x116c14,4G0907379H_0361,0x12b190,25,0x1457c
4G0907379_0190,0x117072,4G0907379H_0361,0x12813a,25,0x110c8
4G0907379_0190,0x117306,4G0907379H_0361,0x1283ce,25,0x110c8
4G0907379_0190,0x117322,4G0907379H_0361,0x1283ea,25,0x110c8
4G0907379_0190,0x117cee,4G0907379H_0361,0x135726,25,0x1da38
4G0907379_0190,0x1185c0,4G0907379H_0361,0x129256,25,0x10c96
4G0907379_0190,0x119748,4G0907379H_0361,0x1297fc,25,0x100b4
4G0907379_0190,0x1197d0,4G0907379H_0361,0x129884,25,0x100b4
4G0907379_0190,0x11a232,4G0907379H_0361,0x12d440,25,0x1320e
4G0907379_0190,0x11a9ce,4G0907379H_0361,0x12c264,25,0x11896
4G0907379_0190,0x11b05c,4G0907379H_0361,0x127e00,25,0xcda4
4G0907379_0190,0x11b916,4G0907379H_0361,0x12e00e,25,0x126f8
4G0907379_0190,0x11c2e4,4G0907379H_0361,0x12dcac,25,0x119c8
4G0907379_0190,0x11ca5e,4G0907379H_0361,0x12eae0,25,0x12082
4G0907379_0190,0x11d2be,4G0907379H_0361,0x12f052,25,0x11d94
4G0907379_0190,0x11f560,4G0907379H_0361,0x12cb28,25,0xd5c8
4G0907379_0190,0x120db6,4G0907379H_0361,0x132c46,25,0x11e90
4G0907379_0190,0x120e66,4G0907379H_0361,0x132cf6,25,0x11e90
4G0907379_0190,0x120e82,4G0907379H_0361,0x132d12,25,0x11e90
4G0907379_0190,0x120e9e,4G0907379H_0361,0x132d2e,25,0x11e90
4G0907379_0190,0x120eba,4G0907379H_0361,0x132d4a,25,0x11e90
4G0907379_0190,0x120ed6,4G0907379H_0361,0x132d66,25,0x11e90
4G0907379_0190,0x120ef2,4G0907379H_0361,0x132d82,25,0x11e90
4G0907379_0190,0x120f4c,4G0907379H_0361,0x132ddc,25,0x11e90
4G0907379_0190,0x120f86,4G0907379H_0361,0x132e16,25,0x11e90
4G0907379_0190,0x120fa2,4G0907379H_0361,0x132e32,25,0x11e90
4G0907379_0190,0x121206,4G0907379H_0361,0x1323ce,25,0x111c8
4G0907379_0190,0x121fe3,4G0907379H_0361,0x13515d,25,0x1317a
4G0907379_0190,0x12220a,4G0907379H_0361,0x134eea,25,0x12ce0
4G0907379_0190,0x1230b6,4G0907379H_0361,0x133862,25,0x107ac
4G0907379_0190,0x1240d0,4G0907379H_0361,0x136918,25,0x12848
4G0907379_0190,0x124ea4,4G0907379H_0361,0x13639c,25,0x114f8
4G0907379_0190,0x12647c,4G0907379H_0361,0x1382fc,25,0x11e80
4G0907379_0190,0x1264ea,4G0907379H_0361,0x13836a,25,0x11e80
4G0907379_0190,0x12676a,4G0907379H_0361,0x1387ee,25,0x12084
4G0907379_0190,0x1267fc,4G0907379H_0361,0x138880,25,0x12084
4G0907379_0190,0x12685c,4G0907379H_0361,0x1388e0,25,0x12084
4G0907379_0190,0x126c90,4G0907379H_0361,0x1392e8,25,0x12658
4G0907379_0190,0x1270cc,4G0907379H_0361,0x139378,25,0x122ac
4G0907379_0190,0x12786a,4G0907379H_0361,0x136fd8,25,0xf76e
4G0907379_0190,0x1285ae,4G0907379H_0361,0x13d742,25,0x15194
4G0907379_0190,0x128668,4G0907379H_0361,0x1399b6,25,0x1134e
4G0907379_0190,0x128684,4G0907379H_0361,0x1399d2,25,0x1134e
4G0907379_0190,0x12986a,4G0907379H_0361,0x13b736,25,0x11ecc
4G0907379_0190,0x129bc6,4G0907379H_0361,0x13c7b2,25,0x12bec
4G0907379_0190,0x12a618,4G0907379H_0361,0x13cbc8,25,0x125b0
4G0907379_0190,0x12adfa,4G0907379H_0361,0x13e5c0,25,0x137c6
4G0907379_0190,0x12be36,4G0907379H_0361,0x13a06a,25,0xe234
4G0907379_0190,0x12cfe0,4G0907379H_0361,0x13f6ec,25,0x1270c
4G0907379_0190,0x12dcd0,4G0907379H_0361,0x13fb88,25,0x11eb8
4G0907379_0190,0x12dd2a,4G0907379H_0361,0x13fbe2,25,0x11eb8
4G0907379_0190,0x12ea1c,4G0907379H_0361,0x141710,25,0x12cf4
4G0907379_0190,0x12ea29,4G0907379H_0361,0x14171d,25,0x12cf4
4G0907379_0190,0x12f9ea,4G0907379H_0361,0x1423de,25,0x129f4
4G0907379_0190,0x12fced,4G0907379H_0361,0x1413b1,25,0x116c4
4G0907379_0190,0x1305a4,4G0907379H_0361,0x142ebc,25,0x12918
4G0907379_0190,0x1310e0,4G0907379H_0361,0x142dc0,25,0x11ce0
4G0907379_0190,0x1316fc,4G0907379H_0361,0x144200,25,0x12b04
4G0907379_0190,0x13171d,4G0907379H_0361,0x144221,25,0x12b04
4G0907379_0190,0x1326ea,4G0907379H_0361,0x14522a,25,0x12b40
4G0907379_0190,0x132706,4G0907379H_0361,0x145246,25,0x12b40
4G0907379_0190,0x132a7a,4G0907379H_0361,0x143d72,25,0x112f8
4G0907379_0190,0x133324,4G0907379H_0361,0x145d94,25,0x12a70
4G0907379_0190,0x133d9a,4G0907379H_0361,0x14694e,25,0x12bb4
4G0907379_0190,0x133db6,4G0907379H_0361,0x14696a,25,0x12bb4
4G0907379_0190,0x134924,4G0907379H_0361,0x1474f0,25,0x12bcc
4G0907379_0190,0x134e5c,4G0907379H_0361,0x147b08,25,0x12cac
4G0907379_0190,0x135274,4G0907379H_0361,0x147d14,25,0x12aa0
4G0907379_0190,0x135b4a,4G0907379H_0361,0x1484f6,25,0x129ac
4G0907379_0190,0x135e6e,4G0907379H_0361,0x148732,25,0x128c4
4G0907379_0190,0x136738,4G0907379H_0361,0x1491c0,25,0x12a88
4G0907379_0190,0x137a40,4G0907379H_0361,0x14a660,25,0x12c20
4G0907379_0190,0x1383e0,4G0907379H_0361,0x14ae8c,25,0x12aac
4G0907379_0190,0x13c4c0,4G0907379H_0361,0x1629d4,25,0x26514
4G0907379_0190,0x13da12,4G0907379H_0361,0x162ef6,25,0x254e4
4G0907379_0190,0x13e39e,4G0907379H_0361,0x16377e,25,0x253e0
4G0907379_0190,0x13ea64,4G0907379H_0361,0x163a14,25,0x24fb0
4G0907379_0190,0x14c160,4G0907379H_0361,0x165abc,25,0x1995c
4G0907379_0190,0x151694,4G0907379H_0361,0x167254,25,0x15bc0
4G0907379_0190,0x153676,4G0907379H_0361,0x1685ec,25,0x14f76
4G0907379_0190,0x153abb,4G0907379H_0361,0x1688df,25,0x14e24
4G0907379_0190,0x161918,4G0907379H_0361,0x169944,25,0x802c
4G0907379_0190,0x161a00,4G0907379H_0361,0x169a2c,25,0x802c
4G0907379_0190,0x161da0,4G0907379H_0361,0x169bfc,25,0x7e5c
4G0907379_0190,0x161efc,4G0907379H_0361,0x169ce4,25,0x7de8
4G0907379_0190,0x162f08,4G0907379H_0361,0x16afe2,25,0x80da
4G0907379_0190,0x1652f6,4G0907379H_0361,0x17069c,25,0xb3a6
4G0907379_0190,0x1676f4,4G0907379H_0361,0x1714f4,25,0x9e00
4G0907379_0190,0x171ed4,4G0907379H_0361,0x16e48a,25,-0x3a4a
4G0907379_0190,0x17ce5c,4G0907379H_0361,0x170334,25,-0xcb28
4G0907379_0190,0x17cea4,4G0907379H_0361,0x170374,25,-0xcb30
4G0907379_0190,0x17d50c,4G0907379H_0361,0x17e1c8,25,0xcbc
4G0907379_0190,0xdb73e,4G0907379H_0361,0xe9644,24,0xdf06
4G0907379_0190,0xdc996,4G0907379H_0361,0xebd66,24,0xf3d0
4G0907379_0190,0xe674a,4G0907379H_0361,0xf7c00,24,0x114b6
4G0907379_0190,0xecba4,4G0907379H_0361,0xfd34a,24,0x107a6
4G0907379_0190,0xed194,4G0907379H_0361,0xfd93c,24,0x107a8
4G0907379_0190,0xf0978,4G0907379H_0361,0xffe94,24,0xf51c
4G0907379_0190,0xf13b8,4G0907379H_0361,0x100348,24,0xef90
4G0907379_0190,0xf290c,4G0907379H_0361,0x105af8,24,0x131ec
4G0907379_0190,0xf2a94,4G0907379H_0361,0x1052ec,24,0x12858
4G0907379_0190,0xf2cc8,4G0907379H_0361,0x100428,24,0xd760
4G0907379_0190,0xf4800,4G0907379H_0361,0x10332c,24,0xeb2c
4G0907379_0190,0xf4ccc,4G0907379H_0361,0x10335c,24,0xe690
4G0907379_0190,0xf56e6,4G0907379H_0361,0x102ece,24,0xd7e8
4G0907379_0190,0xf67c0,4G0907379H_0361,0x103fdc,24,0xd81c
4G0907379_0190,0xf8378,4G0907379H_0361,0x107a08,24,0xf690
4G0907379_0190,0xfbd1e,4G0907379H_0361,0x10c78e,24,0x10a70
4G0907379_0190,0xfc066,4G0907379H_0361,0x10cac2,24,0x10a5c
4G0907379_0190,0xfcdd2,4G0907379H_0361,0x1245ba,24,0x277e8
4G0907379_0190,0xfd26a,4G0907379H_0361,0x10bbea,24,0xe980
4G0907379_0190,0x100166,4G0907379H_0361,0x10fd7a,24,0xfc14
4G0907379_0190,0x100c50,4G0907379H_0361,0x10ee1c,24,0xe1cc
4G0907379_0190,0x10242b,4G0907379H_0361,0x122269,24,0x1fe3e
4G0907379_0190,0x107b10,4G0907379H_0361,0x1150c4,24,0xd5b4
4G0907379_0190,0x107b38,4G0907379H_0361,0x1150f0,24,0xd5b8
4G0907379_0190,0x10859d,4G0907379H_0361,0x119e19,24,0x1187c
4G0907379_0190,0x10cb74,4G0907379H_0361,0x11cb2a,24,0xffb6
4G0907379_0190,0x1106bb,4G0907379H_0361,0x12257f,24,0x11ec4
4G0907379_0190,0x110c1e,4G0907379H_0361,0x12302e,24,0x12410
4G0907379_0190,0x1112b6,4G0907379H_0361,0x12318a,24,0x11ed4
4G0907379_0190,0x111b0c,4G0907379H_0361,0x1239e0,24,0x11ed4
4G0907379_0190,0x113fc5,4G0907379H_0361,0x11e8bb,24,0xa8f6
4G0907379_0190,0x114fcc,4G0907379H_0361,0x127290,24,0x122c4
4G0907379_0190,0x11ae9a,4G0907379H_0361,0x12d226,24,0x1238c
4G0907379_0190,0x11b139,4G0907379H_0361,0x13e849,24,0x23710
4G0907379_0190,0x11db58,4G0907379H_0361,0x12ff3c,24,0x123e4
4G0907379_0190,0x11dca9,4G0907379H_0361,0x12f775,24,0x11acc
4G0907379_0190,0x11e077,4G0907379H_0361,0x12fb5f,24,0x11ae8
4G0907379_0190,0x11fe02,4G0907379H_0361,0x132706,24,0x12904
4G0907379_0190,0x121816,4G0907379H_0361,0x133482,24,0x11c6c
4G0907379_0190,0x123e90,4G0907379H_0361,0x136b38,24,0x12ca8
4G0907379_0190,0x124200,4G0907379H_0361,0x136a48,24,0x12848
4G0907379_0190,0x12421a,4G0907379H_0361,0x136a62,24,0x12848
4G0907379_0190,0x124821,4G0907379H_0361,0x136599,24,0x11d78
4G0907379_0190,0x124960,4G0907379H_0361,0x137600,24,0x12ca0
4G0907379_0190,0x1274fc,4G0907379H_0361,0x139d30,24,0x12834
4G0907379_0190,0x12893e,4G0907379H_0361,0x13c0a6,24,0x13768
4G0907379_0190,0x1291dc,4G0907379H_0361,0x13bf68,24,0x12d8c
4G0907379_0190,0x129c62,4G0907379H_0361,0x13c84e,24,0x12bec
4G0907379_0190,0x12af5e,4G0907379H_0361,0x13d944,24,0x129e6
4G0907379_0190,0x12b306,4G0907379H_0361,0x13c886,24,0x11580
4G0907379_0190,0x12c4d2,4G0907379H_0361,0x1403ee,24,0x13f1c
4G0907379_0190,0x12d63a,4G0907379H_0361,0x13f85e,24,0x12224
4G0907379_0190,0x12de60,4G0907379H_0361,0x1405ac,24,0x1274c
4G0907379_0190,0x12e0d2,4G0907379H_0361,0x140de6,24,0x12d14
4G0907379_0190,0x12f556,4G0907379H_0361,0x142676,24,0x13120
4G0907379_0190,0x12f570,4G0907379H_0361,0x142690,24,0x13120
4G0907379_0190,0x12f6f0,4G0907379H_0361,0x1420ca,24,0x129da
4G0907379_0190,0x131c78,4G0907379H_0361,0x144522,24,0x128aa
4G0907379_0190,0x133dd2,4G0907379H_0361,0x146986,24,0x12bb4
4G0907379_0190,0x1374e0,4G0907379H_0361,0x149b4a,24,0x1266a
4G0907379_0190,0x1380e3,4G0907379H_0361,0x14ac5f,24,0x12b7c
4G0907379_0190,0x138850,4G0907379H_0361,0x14b278,24,0x12a28
4G0907379_0190,0x13a2d0,4G0907379H_0361,0x1622fc,24,0x2802c
4G0907379_0190,0x13dd16,4G0907379H_0361,0x162ff4,24,0x252de
4G0907379_0190,0x13f446,4G0907379H_0361,0x15d245,24,0x1ddff
4G0907379_0190,0x149564,4G0907379H_0361,0x1651fc,24,0x1bc98
4G0907379_0190,0x149c3c,4G0907379H_0361,0x1652b0,24,0x1b674
4G0907379_0190,0x14a692,4G0907379H_0361,0x1655a4,24,0x1af12
4G0907379_0190,0x14cfde,4G0907379H_0361,0x165f1a,24,0x18f3c
4G0907379_0190,0x14d5dc,4G0907379H_0361,0x1662a6,24,0x18cca
4G0907379_0190,0x14ead6,4G0907379H_0361,0x16677c,24,0x17ca6
4G0907379_0190,0x150bd6,4G0907379H_0361,0x1670e8,24,0x16512
4G0907379_0190,0x151346,4G0907379H_0361,0x1671e4,24,0x15e9e
4G0907379_0190,0x1525b9,4G0907379H_0361,0x167561,24,0x14fa8
4G0907379_0190,0x164b57,4G0907379H_0361,0x17075f,24,0xbc08
4G0907379_0190,0x16739a,4G0907379H_0361,0x171952,24,0xa5b8
4G0907379_0190,0x171ea9,4G0907379H_0361,0x16e43d,24,-0x3a6c
4G0907379_0190,0x17dc6c,4G0907379H_0361,0x16f8c4,24,-0xe3a8
4G0907379_0190,0xda68a,4G0907379H_0361,0xe83e0,23,0xdd56
4G0907379_0190,0xdcd9e,4G0907379H_0361,0xeb0f8,23,0xe35a
4G0907379_0190,0xdddf4,4G0907379H_0361,0xec1e8,23,0xe3f4
4G0907379_0190,0xdee20,4G0907379H_0361,0xed274,23,0xe454
4G0907379_0190,0xdfb34,4G0907379H_0361,0xedfdc,23,0xe4a8
4G0907379_0190,0xe0ab8,4G0907379H_0361,0xf1e74,23,0x113bc
4G0907379_0190,0xe0db0,4G0907379H_0361,0xf216c,23,0x113bc
4G0907379_0190,0xe10d0,4G0907379H_0361,0xf248c,23,0x113bc
4G0907379_0190,0xe116c,4G0907379H_0361,0xf2528,23,0x113bc
4G0907379_0190,0xe25fc,4G0907379H_0361,0xf39b8,23,0x113bc
4G0907379_0190,0xe28b4,4G0907379H_0361,0xf3c70,23,0x113bc
4G0907379_0190,0xe4f96,4G0907379H_0361,0xf647a,23,0x114e4
4G0907379_0190,0xe5a5c,4G0907379H_0361,0xf6f42,23,0x114e6
4G0907379_0190,0xe69b8,4G0907379H_0361,0xf7e52,23,0x1149a
4G0907379_0190,0xe6b90,4G0907379H_0361,0xf7ee8,23,0x11358
4G0907379_0190,0xe6e3c,4G0907379H_0361,0xf82b8,23,0x1147c
4G0907379_0190,0xe70ee,4G0907379H_0361,0xf8566,23,0x11478
4G0907379_0190,0xeb75a,4G0907379H_0361,0xf9ace,23,0xe374
4G0907379_0190,0xecef2,4G0907379H_0361,0xfd69e,23,0x107ac
4G0907379_0190,0xed02c,4G0907379H_0361,0xfd7d8,23,0x107ac
4G0907379_0190,0xed17c,4G0907379H_0361,0xfd924,23,0x107a8
4G0907379_0190,0xed206,4G0907379H_0361,0xfd9ae,23,0x107a8
4G0907379_0190,0xed27e,4G0907379H_0361,0xfda26,23,0x107a8
4G0907379_0190,0xed466,4G0907379H_0361,0xfdc0e,23,0x107a8
4G0907379_0190,0xed950,4G0907379H_0361,0xfe0f8,23,0x107a8
4G0907379_0190,0xedffa,4G0907379H_0361,0xfe79a,23,0x107a0
4G0907379_0190,0xeff60,4G0907379H_0361,0xff344,23,0xf3e4
4G0907379_0190,0xeffc8,4G0907379H_0361,0xff3a8,23,0xf3e0
4G0907379_0190,0xf02e8,4G0907379H_0361,0xff760,23,0xf478
4G0907379_0190,0xf0468,4G0907379H_0361,0xff8e0,23,0xf478
4G0907379_0190,0xf1d5c,4G0907379H_0361,0x105c80,23,0x13f24
4G0907379_0190,0xf1fb0,4G0907379H_0361,0x105ed4,23,0x13f24
4G0907379_0190,0xf2228,4G0907379H_0361,0x10614c,23,0x13f24
4G0907379_0190,0xf247c,4G0907379H_0361,0x106398,23,0x13f1c
4G0907379_0190,0xf25b0,4G0907379H_0361,0x104f5c,23,0x129ac
4G0907379_0190,0xf2f80,4G0907379H_0361,0x1006e4,23,0xd764
4G0907379_0190,0xf4090,4G0907379H_0361,0x1019a8,23,0xd918
4G0907379_0190,0xf4130,4G0907379H_0361,0x101a48,23,0xd918
4G0907379_0190,0xf4288,4G0907379H_0361,0x101aa8,23,0xd820
4G0907379_0190,0xf44e0,4G0907379H_0361,0x1029b4,23,0xe4d4
4G0907379_0190,0xf4bc3,4G0907379H_0361,0x102383,23,0xd7c0
4G0907379_0190,0xf5bc8,4G0907379H_0361,0x103634,23,0xda6c
4G0907379_0190,0xf5d81,4G0907379H_0361,0x104379,23,0xe5f8
4G0907379_0190,0xf6004,4G0907379H_0361,0x103ac0,23,0xdabc
4G0907379_0190,0xf62d8,4G0907379H_0361,0x1039f8,23,0xd720
4G0907379_0190,0xf6428,4G0907379H_0361,0x103ba0,23,0xd778
4G0907379_0190,0xf67d8,4G0907379H_0361,0x104000,23,0xd828
4G0907379_0190,0xf6f60,4G0907379H_0361,0x1048e8,23,0xd988
4G0907379_0190,0xf7e1f,4G0907379H_0361,0x10741b,23,0xf5fc
4G0907379_0190,0xf7f02,4G0907379H_0361,0x1074fe,23,0xf5fc
4G0907379_0190,0xfb2f2,4G0907379H_0361,0x10acd2,23,0xf9e0
4G0907379_0190,0xfb6f0,4G0907379H_0361,0x10b0d8,23,0xf9e8
4G0907379_0190,0xfb93b,4G0907379H_0361,0x10b32b,23,0xf9f0
4G0907379_0190,0xfc7e6,4G0907379H_0361,0x10d212,23,0x10a2c
4G0907379_0190,0xfcabe,4G0907379H_0361,0x10d4ee,23,0x10a30
4G0907379_0190,0xfd380,4G0907379H_0361,0x10bd00,23,0xe980
4G0907379_0190,0xfdaea,4G0907379H_0361,0x10c4b2,23,0xe9c8
4G0907379_0190,0xfec46,4G0907379H_0361,0x11040a,23,0x117c4
4G0907379_0190,0xff184,4G0907379H_0361,0x110948,23,0x117c4
4G0907379_0190,0xff7b8,4G0907379H_0361,0x110f74,23,0x117bc
4G0907379_0190,0xffa78,4G0907379H_0361,0x10f678,23,0xfc00
4G0907379_0190,0x100426,4G0907379H_0361,0x110052,23,0xfc2c
4G0907379_0190,0x100888,4G0907379H_0361,0x10f2c4,23,0xea3c
4G0907379_0190,0x100b60,4G0907379H_0361,0x10f09c,23,0xe53c
4G0907379_0190,0x100e70,4G0907379H_0361,0x10ec18,23,0xdda8
4G0907379_0190,0x100f50,4G0907379H_0361,0x10ecf8,23,0xdda8
4G0907379_0190,0x100f88,4G0907379H_0361,0x10ed30,23,0xdda8
4G0907379_0190,0x101848,4G0907379H_0361,0x111208,23,0xf9c0
4G0907379_0190,0x101d5c,4G0907379H_0361,0x111b08,23,0xfdac
4G0907379_0190,0x1038cc,4G0907379H_0361,0x128634,23,0x24d68
4G0907379_0190,0x104954,4G0907379H_0361,0x115de4,23,0x11490
4G0907379_0190,0x104dd6,4G0907379H_0361,0x116266,23,0x11490
4G0907379_0190,0x10729c,4G0907379H_0361,0x116580,23,0xf2e4
4G0907379_0190,0x1078fe,4G0907379H_0361,0x114e1a,23,0xd51c
4G0907379_0190,0x107b44,4G0907379H_0361,0x1150fc,23,0xd5b8
4G0907379_0190,0x108f58,4G0907379H_0361,0x1185d8,23,0xf680
4G0907379_0190,0x109344,4G0907379H_0361,0x1189d6,23,0xf692
4G0907379_0190,0x10951c,4G0907379H_0361,0x118bce,23,0xf6b2
4G0907379_0190,0x10a296,4G0907379H_0361,0x119146,23,0xeeb0
4G0907379_0190,0x10a804,4G0907379H_0361,0x119710,23,0xef0c
4G0907379_0190,0x10a89c,4G0907379H_0361,0x1197a0,23,0xef04
4G0907379_0190,0x10afae,4G0907379H_0361,0x11a73a,23,0xf78c
4G0907379_0190,0x10b20c,4G0907379H_0361,0x11b15c,23,0xff50
4G0907379_0190,0x10b2b0,4G0907379H_0361,0x11b200,23,0xff50
4G0907379_0190,0x10b444,4G0907379H_0361,0x11b34c,23,0xff08
4G0907379_0190,0x10b468,4G0907379H_0361,0x11b370,23,0xff08
4G0907379_0190,0x10c14e,4G0907379H_0361,0x11c0fa,23,0xffac
4G0907379_0190,0x10c2c6,4G0907379H_0361,0x11c266,23,0xffa0
4G0907379_0190,0x10c986,4G0907379H_0361,0x11c938,23,0xffb2
4G0907379_0190,0x10d972,4G0907379H_0361,0x11dfba,23,0x10648
4G0907379_0190,0x10daa3,4G0907379H_0361,0x11e0eb,23,0x10648
4G0907379_0190,0x10dc1a,4G0907379H_0361,0x1205b6,23,0x1299c
4G0907379_0190,0x10e264,4G0907379H_0361,0x11fae4,23,0x11880
4G0907379_0190,0x10e324,4G0907379H_0361,0x11fba4,23,0x11880
4G0907379_0190,0x10e59a,4G0907379H_0361,0x11fe1a,23,0x11880
4G0907379_0190,0x10f9a6,4G0907379H_0361,0x121db4,23,0x1240e
